datetime,humidity,temperature,timestamp,temperature_norm,humidity_norm
2025-11-08 12:07:25,72.2,31.6,1762578445.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:07:30,72.2,31.5,1762578450.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:07:36,72.1,31.6,1762578456.0,1.2628796671408593,-0.053581597725190534
2025-11-08 12:07:41,72.2,31.5,1762578461.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:07:47,72.2,31.6,1762578467.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:07:53,72.2,31.5,1762578473.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:07:58,72.2,31.5,1762578478.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:08:04,72.2,31.5,1762578484.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:08:10,72.3,31.6,1762578490.0,1.2628796671408593,-0.019226869814209218
2025-11-08 12:08:15,72.3,31.5,1762578495.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:08:21,72.4,31.6,1762578501.0,1.2628796671408593,-0.002049505858717341
2025-11-08 12:08:26,72.3,31.5,1762578506.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:08:32,72.4,31.6,1762578512.0,1.2628796671408593,-0.002049505858717341
2025-11-08 12:08:37,72.3,31.5,1762578517.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:08:43,72.3,31.5,1762578523.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:08:48,72.3,31.5,1762578528.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:08:54,72.4,31.6,1762578534.0,1.2628796671408593,-0.002049505858717341
2025-11-08 12:08:59,72.4,31.5,1762578539.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:09:05,72.4,31.5,1762578545.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:09:11,72.4,31.6,1762578551.0,1.2628796671408593,-0.002049505858717341
2025-11-08 12:09:16,72.4,31.6,1762578556.0,1.2628796671408593,-0.002049505858717341
2025-11-08 12:09:22,72.3,31.5,1762578562.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:09:27,72.3,31.5,1762578567.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:09:33,72.3,31.6,1762578573.0,1.2628796671408593,-0.019226869814209218
2025-11-08 12:09:38,72.3,31.5,1762578578.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:09:44,72.3,31.6,1762578584.0,1.2628796671408593,-0.019226869814209218
2025-11-08 12:09:49,72.3,31.6,1762578589.0,1.2628796671408593,-0.019226869814209218
2025-11-08 12:09:55,72.2,31.5,1762578595.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:10:00,72.3,31.5,1762578600.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:10:06,72.2,31.6,1762578606.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:10:11,72.3,31.5,1762578611.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:10:17,72.3,31.5,1762578617.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:10:23,72.2,31.6,1762578623.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:10:28,72.2,31.5,1762578628.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:10:34,72.2,31.4,1762578634.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:10:39,72.2,31.5,1762578639.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:10:45,72.2,31.4,1762578645.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:10:50,72.3,31.6,1762578650.0,1.2628796671408593,-0.019226869814209218
2025-11-08 12:10:56,72.2,31.4,1762578656.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:11:02,72.2,31.6,1762578662.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:11:07,72.2,31.6,1762578667.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:11:13,72.2,31.4,1762578673.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:11:18,72.2,31.5,1762578678.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:11:24,72.2,31.5,1762578684.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:11:29,72.2,31.5,1762578689.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:11:35,72.2,31.6,1762578695.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:11:40,72.2,31.6,1762578700.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:11:46,72.3,31.5,1762578706.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:11:51,72.3,31.6,1762578711.0,1.2628796671408593,-0.019226869814209218
2025-11-08 12:11:57,72.3,31.5,1762578717.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:12:03,72.3,31.6,1762578723.0,1.2628796671408593,-0.019226869814209218
2025-11-08 12:12:08,72.2,31.4,1762578728.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:12:14,72.2,31.4,1762578734.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:12:19,72.2,31.5,1762578739.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:12:25,72.2,31.4,1762578745.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:12:30,72.2,31.5,1762578750.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:12:36,72.3,31.5,1762578756.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:12:42,72.2,31.4,1762578762.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:12:47,72.2,31.4,1762578767.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:12:53,72.2,31.4,1762578773.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:12:58,72.2,31.6,1762578778.0,1.2628796671408593,-0.03640423376969865
2025-11-08 12:13:04,72.2,31.5,1762578784.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:13:09,72.1,31.5,1762578789.0,1.1705483240293295,-0.053581597725190534
2025-11-08 12:13:15,72.1,31.5,1762578795.0,1.1705483240293295,-0.053581597725190534
2025-11-08 12:13:20,72.2,31.5,1762578800.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:13:26,72.2,31.5,1762578806.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:13:31,72.2,31.5,1762578811.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:13:37,72.2,31.5,1762578817.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:13:43,72.3,31.5,1762578823.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:13:48,72.3,31.5,1762578828.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:13:54,72.3,31.5,1762578834.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:13:59,72.4,31.5,1762578839.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:14:05,72.4,31.5,1762578845.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:14:10,72.3,31.4,1762578850.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:14:16,72.3,31.4,1762578856.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:14:21,72.3,31.5,1762578861.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:14:27,72.3,31.5,1762578867.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:14:32,72.2,31.5,1762578872.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:14:48,72.3,31.5,1762578888.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:14:54,72.3,31.5,1762578894.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:15:00,72.4,31.5,1762578900.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:15:05,72.3,31.4,1762578905.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:15:11,72.3,31.5,1762578911.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:15:16,72.4,31.6,1762578916.0,1.2628796671408593,-0.002049505858717341
2025-11-08 12:15:22,72.4,31.6,1762578922.0,1.2628796671408593,-0.002049505858717341
2025-11-08 12:15:27,72.4,31.5,1762578927.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:15:33,72.4,31.6,1762578933.0,1.2628796671408593,-0.002049505858717341
2025-11-08 12:15:38,72.4,31.5,1762578938.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:15:44,72.4,31.5,1762578944.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:15:49,72.3,31.5,1762578949.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:15:55,72.3,31.5,1762578955.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:16:01,72.3,31.5,1762578961.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:16:06,72.3,31.5,1762578966.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:16:12,72.4,31.5,1762578972.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:16:17,72.4,31.5,1762578977.0,1.1705483240293295,-0.002049505858717341
2025-11-08 12:16:23,72.3,31.5,1762578983.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:16:28,72.3,31.5,1762578988.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:16:34,72.3,31.5,1762578994.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:16:39,72.3,31.5,1762578999.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:16:45,72.3,31.5,1762579005.0,1.1705483240293295,-0.019226869814209218
2025-11-08 12:16:51,72.2,31.5,1762579011.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:16:56,72.2,31.5,1762579016.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:17:02,72.2,31.4,1762579022.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:17:07,72.1,31.5,1762579027.0,1.1705483240293295,-0.053581597725190534
2025-11-08 12:17:13,72.1,31.5,1762579033.0,1.1705483240293295,-0.053581597725190534
2025-11-08 12:17:18,72.1,31.4,1762579038.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:17:26,72.2,31.5,1762579046.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:17:31,72.1,31.4,1762579051.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:17:37,72.1,31.5,1762579057.0,1.1705483240293295,-0.053581597725190534
2025-11-08 12:17:43,72.1,31.4,1762579063.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:17:49,72.1,31.5,1762579069.0,1.1705483240293295,-0.053581597725190534
2025-11-08 12:17:54,72.1,31.5,1762579074.0,1.1705483240293295,-0.053581597725190534
2025-11-08 12:18:00,72.2,31.5,1762579080.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:18:06,72.2,31.5,1762579086.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:18:11,72.2,31.4,1762579091.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:18:17,72.2,31.4,1762579097.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:18:22,72.2,31.4,1762579102.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:18:28,72.2,31.4,1762579108.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:18:33,72.1,31.4,1762579113.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:18:39,72.1,31.5,1762579119.0,1.1705483240293295,-0.053581597725190534
2025-11-08 12:18:45,72.2,31.5,1762579125.0,1.1705483240293295,-0.03640423376969865
2025-11-08 12:18:50,72.1,31.4,1762579130.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:18:56,72.0,31.3,1762579136.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:19:01,72.0,31.4,1762579141.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:19:07,72.0,31.4,1762579147.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:19:12,72.0,31.4,1762579152.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:19:29,72.0,31.5,1762579169.0,1.1705483240293295,-0.07075896168067997
2025-11-08 12:19:34,71.9,31.3,1762579174.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:19:40,71.9,31.4,1762579180.0,1.0782169809177995,-0.0879363256361694
2025-11-08 12:19:45,72.0,31.4,1762579185.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:19:51,72.0,31.4,1762579191.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:19:57,72.0,31.4,1762579197.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:20:03,72.0,31.3,1762579203.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:20:08,72.1,31.4,1762579208.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:20:14,72.0,31.3,1762579214.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:20:20,72.0,31.4,1762579220.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:20:25,72.1,31.4,1762579225.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:20:31,72.1,31.4,1762579231.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:20:37,72.1,31.4,1762579237.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:20:43,72.1,31.4,1762579243.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:20:48,72.2,31.4,1762579248.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:20:54,72.2,31.4,1762579254.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:20:59,72.2,31.3,1762579259.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:21:05,72.2,31.3,1762579265.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:21:11,72.3,31.4,1762579271.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:21:16,72.3,31.3,1762579276.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:21:22,72.4,31.4,1762579282.0,1.0782169809177995,-0.002049505858717341
2025-11-08 12:21:28,72.4,31.3,1762579288.0,0.9858856378062729,-0.002049505858717341
2025-11-08 12:21:33,72.4,31.3,1762579293.0,0.9858856378062729,-0.002049505858717341
2025-11-08 12:21:39,72.5,31.4,1762579299.0,1.0782169809177995,0.015127858096772095
2025-11-08 12:21:44,72.5,31.4,1762579304.0,1.0782169809177995,0.015127858096772095
2025-11-08 12:21:50,72.5,31.3,1762579310.0,0.9858856378062729,0.015127858096772095
2025-11-08 12:21:56,72.5,31.4,1762579316.0,1.0782169809177995,0.015127858096772095
2025-11-08 12:22:01,72.5,31.4,1762579321.0,1.0782169809177995,0.015127858096772095
2025-11-08 12:22:07,72.6,31.3,1762579327.0,0.9858856378062729,0.03230522205226153
2025-11-08 12:22:13,72.6,31.3,1762579333.0,0.9858856378062729,0.03230522205226153
2025-11-08 12:22:18,72.5,31.4,1762579338.0,1.0782169809177995,0.015127858096772095
2025-11-08 12:22:24,72.6,31.3,1762579344.0,0.9858856378062729,0.03230522205226153
2025-11-08 12:22:40,72.6,31.4,1762579360.0,1.0782169809177995,0.03230522205226153
2025-11-08 12:22:45,72.5,31.4,1762579365.0,1.0782169809177995,0.015127858096772095
2025-11-08 12:22:51,72.5,31.4,1762579371.0,1.0782169809177995,0.015127858096772095
2025-11-08 12:22:56,72.5,31.4,1762579376.0,1.0782169809177995,0.015127858096772095
2025-11-08 12:23:02,72.4,31.3,1762579382.0,0.9858856378062729,-0.002049505858717341
2025-11-08 12:23:08,72.4,31.3,1762579388.0,0.9858856378062729,-0.002049505858717341
2025-11-08 12:23:13,72.4,31.3,1762579393.0,0.9858856378062729,-0.002049505858717341
2025-11-08 12:23:20,72.4,31.4,1762579400.0,1.0782169809177995,-0.002049505858717341
2025-11-08 12:23:25,72.4,31.3,1762579405.0,0.9858856378062729,-0.002049505858717341
2025-11-08 12:23:31,72.4,31.3,1762579411.0,0.9858856378062729,-0.002049505858717341
2025-11-08 12:23:36,72.4,31.4,1762579416.0,1.0782169809177995,-0.002049505858717341
2025-11-08 12:23:42,72.3,31.3,1762579422.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:23:47,72.3,31.4,1762579427.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:23:53,72.3,31.4,1762579433.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:23:59,72.2,31.3,1762579439.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:24:04,72.2,31.3,1762579444.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:24:10,72.2,31.2,1762579450.0,0.8935542946947429,-0.03640423376969865
2025-11-08 12:24:15,72.3,31.4,1762579455.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:24:21,72.2,31.3,1762579461.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:24:26,72.3,31.3,1762579466.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:24:32,72.3,31.4,1762579472.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:24:37,72.3,31.3,1762579477.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:24:43,72.2,31.4,1762579483.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:24:48,72.2,31.4,1762579488.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:24:54,72.2,31.3,1762579494.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:25:00,72.1,31.3,1762579500.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:25:05,72.0,31.3,1762579505.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:25:11,72.1,31.4,1762579511.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:25:16,72.1,31.4,1762579516.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:25:22,72.0,31.3,1762579522.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:25:27,72.1,31.3,1762579527.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:25:33,72.1,31.3,1762579533.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:25:38,72.2,31.3,1762579538.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:25:44,72.2,31.4,1762579544.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:25:50,72.3,31.4,1762579550.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:25:55,72.3,31.3,1762579555.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:26:01,72.3,31.4,1762579561.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:26:06,72.2,31.3,1762579566.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:26:12,72.3,31.3,1762579572.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:26:17,72.3,31.4,1762579577.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:26:23,72.3,31.4,1762579583.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:26:28,72.2,31.4,1762579588.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:26:34,72.2,31.4,1762579594.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:26:40,72.3,31.3,1762579600.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:26:45,72.3,31.3,1762579605.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:26:51,72.3,31.4,1762579611.0,1.0782169809177995,-0.019226869814209218
2025-11-08 12:26:56,72.3,31.2,1762579616.0,0.8935542946947429,-0.019226869814209218
2025-11-08 12:27:02,72.4,31.3,1762579622.0,0.9858856378062729,-0.002049505858717341
2025-11-08 12:27:07,72.3,31.3,1762579627.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:27:13,72.3,31.3,1762579633.0,0.9858856378062729,-0.019226869814209218
2025-11-08 12:27:18,72.3,31.2,1762579638.0,0.8935542946947429,-0.019226869814209218
2025-11-08 12:27:24,72.2,31.3,1762579644.0,0.9858856378062729,-0.03640423376969865
2025-11-08 12:27:30,72.2,31.4,1762579650.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:27:35,72.2,31.4,1762579655.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:27:41,72.2,31.4,1762579661.0,1.0782169809177995,-0.03640423376969865
2025-11-08 12:27:46,72.1,31.3,1762579666.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:27:52,72.1,31.4,1762579672.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:27:57,72.1,31.3,1762579677.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:28:03,72.1,31.3,1762579683.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:28:08,72.0,31.4,1762579688.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:28:14,72.1,31.4,1762579694.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:28:19,72.1,31.3,1762579699.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:28:25,72.1,31.3,1762579705.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:28:31,72.1,31.3,1762579711.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:28:36,72.1,31.4,1762579716.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:28:42,72.1,31.3,1762579722.0,0.9858856378062729,-0.053581597725190534
2025-11-08 12:28:47,72.0,31.2,1762579727.0,0.8935542946947429,-0.07075896168067997
2025-11-08 12:28:53,72.0,31.4,1762579733.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:28:58,72.0,31.4,1762579738.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:29:04,72.0,31.4,1762579744.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:29:09,72.0,31.3,1762579749.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:29:15,72.0,31.3,1762579755.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:29:21,72.1,31.4,1762579761.0,1.0782169809177995,-0.053581597725190534
2025-11-08 12:29:26,72.0,31.4,1762579766.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:29:32,71.9,31.3,1762579772.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:29:37,71.9,31.3,1762579777.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:29:43,71.9,31.3,1762579783.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:29:48,71.8,31.3,1762579788.0,0.9858856378062729,-0.10511368959166129
2025-11-08 12:29:54,71.8,31.4,1762579794.0,1.0782169809177995,-0.10511368959166129
2025-11-08 12:29:59,71.7,31.3,1762579799.0,0.9858856378062729,-0.12229105354715071
2025-11-08 12:30:05,71.8,31.3,1762579805.0,0.9858856378062729,-0.10511368959166129
2025-11-08 12:30:11,71.8,31.4,1762579811.0,1.0782169809177995,-0.10511368959166129
2025-11-08 12:30:16,71.8,31.2,1762579816.0,0.8935542946947429,-0.10511368959166129
2025-11-08 12:30:22,71.8,31.4,1762579822.0,1.0782169809177995,-0.10511368959166129
2025-11-08 12:30:27,71.8,31.3,1762579827.0,0.9858856378062729,-0.10511368959166129
2025-11-08 12:30:33,71.8,31.2,1762579833.0,0.8935542946947429,-0.10511368959166129
2025-11-08 12:30:38,71.8,31.4,1762579838.0,1.0782169809177995,-0.10511368959166129
2025-11-08 12:30:44,71.9,31.2,1762579844.0,0.8935542946947429,-0.0879363256361694
2025-11-08 12:30:49,71.9,31.3,1762579849.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:30:55,71.9,31.3,1762579855.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:31:00,71.9,31.3,1762579860.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:31:06,72.0,31.4,1762579866.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:31:12,72.0,31.4,1762579872.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:31:17,72.0,31.3,1762579877.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:31:23,72.0,31.4,1762579883.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:31:28,72.0,31.3,1762579888.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:31:34,71.9,31.3,1762579894.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:31:39,71.9,31.3,1762579899.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:31:45,72.0,31.3,1762579905.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:31:50,71.9,31.4,1762579910.0,1.0782169809177995,-0.0879363256361694
2025-11-08 12:31:56,71.9,31.2,1762579916.0,0.8935542946947429,-0.0879363256361694
2025-11-08 12:32:01,72.0,31.4,1762579921.0,1.0782169809177995,-0.07075896168067997
2025-11-08 12:32:07,72.0,31.3,1762579927.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:32:12,72.0,31.3,1762579932.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:32:18,72.0,31.3,1762579938.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:32:24,72.0,31.2,1762579944.0,0.8935542946947429,-0.07075896168067997
2025-11-08 12:32:29,72.0,31.3,1762579949.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:32:35,72.0,31.3,1762579955.0,0.9858856378062729,-0.07075896168067997
2025-11-08 12:32:40,71.9,31.3,1762579960.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:32:46,71.9,31.3,1762579966.0,0.9858856378062729,-0.0879363256361694
2025-11-08 12:32:51,71.9,31.4,1762579971.0,1.0782169809177995,-0.0879363256361694
2025-11-08 12:32:57,71.8,31.3,1762579977.0,0.9858856378062729,-0.10511368959166129
2025-11-08 12:33:02,71.8,31.2,1762579982.0,0.8935542946947429,-0.10511368959166129
2025-11-08 12:33:08,71.8,31.3,1762579988.0,0.9858856378062729,-0.10511368959166129
2025-11-08 12:33:13,71.7,31.4,1762579993.0,1.0782169809177995,-0.12229105354715071
2025-11-08 12:33:19,71.7,31.4,1762579999.0,1.0782169809177995,-0.12229105354715071
2025-11-08 12:33:24,71.7,31.3,1762580004.0,0.9858856378062729,-0.12229105354715071
2025-11-08 12:33:30,71.7,31.3,1762580010.0,0.9858856378062729,-0.12229105354715071
2025-11-08 12:33:36,71.7,31.3,1762580016.0,0.9858856378062729,-0.12229105354715071
2025-11-08 12:33:41,71.6,31.2,1762580021.0,0.8935542946947429,-0.1394684175026426
2025-11-08 12:33:47,71.7,31.3,1762580027.0,0.9858856378062729,-0.12229105354715071
2025-11-08 12:33:52,71.7,31.3,1762580032.0,0.9858856378062729,-0.12229105354715071
2025-11-08 12:33:58,71.7,31.3,1762580038.0,0.9858856378062729,-0.12229105354715071
2025-11-08 12:34:03,71.6,31.4,1762580043.0,1.0782169809177995,-0.1394684175026426
2025-11-08 12:34:09,71.7,31.3,1762580049.0,0.9858856378062729,-0.12229105354715071
2025-11-08 12:34:14,71.7,31.4,1762580054.0,1.0782169809177995,-0.12229105354715071
2025-11-08 12:34:20,71.7,31.2,1762580060.0,0.8935542946947429,-0.12229105354715071
2025-11-08 12:34:26,71.7,31.2,1762580066.0,0.8935542946947429,-0.12229105354715071
2025-11-08 12:34:31,71.8,31.2,1762580071.0,0.8935542946947429,-0.10511368959166129
2025-11-08 12:34:37,71.8,31.4,1762580077.0,1.0782169809177995,-0.10511368959166129
2025-11-08 12:34:42,71.7,31.2,1762580082.0,0.8935542946947429,-0.12229105354715071
2025-11-08 12:34:48,71.8,31.2,1762580088.0,0.8935542946947429,-0.10511368959166129
2025-11-08 12:34:53,71.8,31.3,1762580093.0,0.9858856378062729,-0.10511368959166129
2025-11-08 12:34:59,71.8,31.4,1762580099.0,1.0782169809177995,-0.10511368959166129
2025-11-08 12:35:04,71.7,31.2,1762580104.0,0.8935542946947429,-0.12229105354715071
2025-11-08 12:35:10,71.8,31.3,1762580110.0,0.9858856378062729,-0.10511368959166129
2025-11-08 12:35:15,71.8,31.2,1762580115.0,0.8935542946947429,-0.10511368959166129
2025-11-08 12:35:21,71.8,31.3,1762580121.0,0.9858856378062729,-0.10511368959166129
2025-11-08 12:35:27,71.8,31.3,1762580127.0,0.9858856378062729,-0.10511368959166129
