datetime,humidity,temperature,timestamp,temperature_norm,humidity_norm,kmeans_label
2025-11-08 12:12:53,72.2,31.4,1762578773,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:12:58,72.2,31.6,1762578778,1.2898551154995055,-0.527630434084989,1
2025-11-08 12:13:04,72.2,31.5,1762578784,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:13:09,72.1,31.5,1762578789,1.1698264246476084,-0.5491997680306148,1
2025-11-08 12:13:15,72.1,31.5,1762578795,1.1698264246476084,-0.5491997680306148,1
2025-11-08 12:13:20,72.2,31.5,1762578800,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:13:26,72.2,31.5,1762578806,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:13:31,72.2,31.5,1762578811,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:13:37,72.2,31.5,1762578817,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:13:43,72.3,31.5,1762578823,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:13:48,72.3,31.5,1762578828,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:13:54,72.3,31.5,1762578834,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:13:59,72.4,31.5,1762578839,1.1698264246476084,-0.4844917661937406,1
2025-11-08 12:14:05,72.4,31.5,1762578845,1.1698264246476084,-0.4844917661937406,1
2025-11-08 12:14:10,72.3,31.4,1762578850,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:14:16,72.3,31.4,1762578856,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:14:21,72.3,31.5,1762578861,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:14:27,72.3,31.5,1762578867,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:14:32,72.2,31.5,1762578872,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:14:48,72.3,31.5,1762578888,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:14:54,72.3,31.5,1762578894,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:15:00,72.4,31.5,1762578900,1.1698264246476084,-0.4844917661937406,1
2025-11-08 12:15:05,72.3,31.4,1762578905,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:15:11,72.3,31.5,1762578911,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:15:16,72.4,31.6,1762578916,1.2898551154995055,-0.4844917661937406,1
2025-11-08 12:15:22,72.4,31.6,1762578922,1.2898551154995055,-0.4844917661937406,1
2025-11-08 12:15:27,72.4,31.5,1762578927,1.1698264246476084,-0.4844917661937406,1
2025-11-08 12:15:33,72.4,31.6,1762578933,1.2898551154995055,-0.4844917661937406,1
2025-11-08 12:15:38,72.4,31.5,1762578938,1.1698264246476084,-0.4844917661937406,1
2025-11-08 12:15:44,72.4,31.5,1762578944,1.1698264246476084,-0.4844917661937406,1
2025-11-08 12:15:49,72.3,31.5,1762578949,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:15:55,72.3,31.5,1762578955,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:16:01,72.3,31.5,1762578961,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:16:06,72.3,31.5,1762578966,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:16:12,72.4,31.5,1762578972,1.1698264246476084,-0.4844917661937406,1
2025-11-08 12:16:17,72.4,31.5,1762578977,1.1698264246476084,-0.4844917661937406,1
2025-11-08 12:16:23,72.3,31.5,1762578983,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:16:28,72.3,31.5,1762578988,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:16:34,72.3,31.5,1762578994,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:16:39,72.3,31.5,1762578999,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:16:45,72.3,31.5,1762579005,1.1698264246476084,-0.5060611001393663,1
2025-11-08 12:16:51,72.2,31.5,1762579011,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:16:56,72.2,31.5,1762579016,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:17:02,72.2,31.4,1762579022,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:17:07,72.1,31.5,1762579027,1.1698264246476084,-0.5491997680306148,1
2025-11-08 12:17:13,72.1,31.5,1762579033,1.1698264246476084,-0.5491997680306148,1
2025-11-08 12:17:18,72.1,31.4,1762579038,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:17:26,72.2,31.5,1762579046,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:17:31,72.1,31.4,1762579051,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:17:37,72.1,31.5,1762579057,1.1698264246476084,-0.5491997680306148,1
2025-11-08 12:17:43,72.1,31.4,1762579063,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:17:49,72.1,31.5,1762579069,1.1698264246476084,-0.5491997680306148,1
2025-11-08 12:17:54,72.1,31.5,1762579074,1.1698264246476084,-0.5491997680306148,1
2025-11-08 12:18:00,72.2,31.5,1762579080,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:18:06,72.2,31.5,1762579086,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:18:11,72.2,31.4,1762579091,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:18:17,72.2,31.4,1762579097,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:18:22,72.2,31.4,1762579102,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:18:28,72.2,31.4,1762579108,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:18:33,72.1,31.4,1762579113,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:18:39,72.1,31.5,1762579119,1.1698264246476084,-0.5491997680306148,1
2025-11-08 12:18:45,72.2,31.5,1762579125,1.1698264246476084,-0.527630434084989,1
2025-11-08 12:18:50,72.1,31.4,1762579130,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:18:56,72.0,31.3,1762579136,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:19:01,72.0,31.4,1762579141,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:19:07,72.0,31.4,1762579147,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:19:12,72.0,31.4,1762579152,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:19:29,72.0,31.5,1762579169,1.1698264246476084,-0.5707691019762373,1
2025-11-08 12:19:34,71.9,31.3,1762579174,0.929769042943818,-0.59233843592186,1
2025-11-08 12:19:40,71.9,31.4,1762579180,1.0497977337957112,-0.59233843592186,1
2025-11-08 12:19:45,72.0,31.4,1762579185,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:19:51,72.0,31.4,1762579191,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:19:57,72.0,31.4,1762579197,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:20:03,72.0,31.3,1762579203,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:20:08,72.1,31.4,1762579208,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:20:14,72.0,31.3,1762579214,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:20:20,72.0,31.4,1762579220,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:20:25,72.1,31.4,1762579225,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:20:31,72.1,31.4,1762579231,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:20:37,72.1,31.4,1762579237,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:20:43,72.1,31.4,1762579243,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:20:48,72.2,31.4,1762579248,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:20:54,72.2,31.4,1762579254,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:20:59,72.2,31.3,1762579259,0.929769042943818,-0.527630434084989,1
2025-11-08 12:21:05,72.2,31.3,1762579265,0.929769042943818,-0.527630434084989,1
2025-11-08 12:21:11,72.3,31.4,1762579271,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:21:16,72.3,31.3,1762579276,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:21:22,72.4,31.4,1762579282,1.0497977337957112,-0.4844917661937406,1
2025-11-08 12:21:28,72.4,31.3,1762579288,0.929769042943818,-0.4844917661937406,1
2025-11-08 12:21:33,72.4,31.3,1762579293,0.929769042943818,-0.4844917661937406,1
2025-11-08 12:21:39,72.5,31.4,1762579299,1.0497977337957112,-0.462922432248118,1
2025-11-08 12:21:44,72.5,31.4,1762579304,1.0497977337957112,-0.462922432248118,1
2025-11-08 12:21:50,72.5,31.3,1762579310,0.929769042943818,-0.462922432248118,1
2025-11-08 12:21:56,72.5,31.4,1762579316,1.0497977337957112,-0.462922432248118,1
